timestamp,img_type,img_rotated,model_name,model_type,pretrain,loss_function,comments,batch_size,epochs,size_train,size_test,test_loss,test_iou_score,test_f1-score,val_loss,val_iou_score,val_f1-score,train_loss,train_iou_score,train_f1-score
23/7/2020 16:00,SAR-Intensity,FALSE,"ID_85__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=1.0, gamma=2.0)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=1.0, gamma=2.0)","loss function test, early stopping patience 10",4,100,800,80,8.80E-10,0.097315811,0.176874921,2.07E-07,25.28967285,1.923101068,1.48E-09,0.08348272,0.153736979
23/7/2020 16:55,SAR-Intensity,FALSE,"ID_86__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.5, gamma=1.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.5, gamma=1.5)","loss function test, early stopping patience 10",4,100,800,80,0.038884276,0.191184893,0.320859879,22.73593025,0.220010042,0.357146174,0.019150044,0.257444292,0.40889892
24/7/2020 4:18,SAR-Intensity,FALSE,"ID_87__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.5, gamma=1.0)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.5, gamma=1.0)","loss function test, early stopping patience 10",4,100,800,80,0.051199503,0.246731207,0.395688772,37.8810997,0.147679612,0.254743606,0.026073981,0.334536999,0.50060302
24/7/2020 4:55,SAR-Intensity,FALSE,"ID_88__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.5, gamma=0.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.5, gamma=0.5)","loss function test, early stopping patience 10",4,100,800,80,0.061029963,0.260029405,0.412225395,32.36327629,0.177817464,0.2997199,0.028816415,0.381712586,0.551643848
24/7/2020 8:30,SAR-Intensity,FALSE,"ID_89__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.5, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.5, gamma=0.75)","loss function test, early stopping patience 10",4,100,800,80,0.053406932,0.244943142,0.393063635,31.13165627,0.168262959,0.284965903,0.02647545,0.336361319,0.502687931
24/7/2020 9:32,SAR-Intensity,FALSE,"ID_90__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.25, gamma=0.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.25, gamma=0.5)","loss function test, early stopping patience 10",4,100,800,80,0.045210407,0.296797425,0.457007051,24.04356346,0.118133239,0.210423306,0.019857068,0.459285975,0.628328443
24/7/2020 10:39,SAR-Intensity,FALSE,"ID_91__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.25, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.25, gamma=0.75)","loss function test, early stopping patience 20",4,100,800,80,0.036918415,0.255332083,0.406413049,17.91581612,0.117780596,0.209692255,0.01543051,0.429004282,0.599209309
24/7/2020 11:01,SAR-Intensity,FALSE,"ID_92__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.25, gamma=0.25)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.25, gamma=0.25)","loss function test, early stopping patience 20",4,100,800,80,0.052410659,0.255136728,0.40566352,24.47808456,0.092018969,0.1677953,0.021587121,0.475261778,0.643106163
24/7/2020 11:21,SAR-Intensity,FALSE,"ID_93__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.25, gamma=1.0)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.25, gamma=1.0)","loss function test, early stopping patience 20",4,100,800,80,0.033326951,0.24160707,0.38826409,15.27845249,0.138365045,0.2414639,0.012440933,0.424425334,0.594948947
24/7/2020 11:40,SAR-Intensity,FALSE,"ID_94__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.25, gamma=1.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.25, gamma=1.5)","loss function test, early stopping patience 20",4,100,800,80,0.023292335,0.203821734,0.338421971,12.85111599,0.164215505,0.28038469,0.011773154,0.287726104,0.446446329
24/7/2020 12:03,SAR-Intensity,FALSE,"ID_95__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.5, gamma=0.25)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.5, gamma=0.25)","loss function test, early stopping patience 20",4,100,800,80,0.080142065,0.289716244,0.448880762,57.61890488,0.12749134,0.224162057,0.026438539,0.506589711,0.67148
24/7/2020 12:24,SAR-Intensity,FALSE,"ID_96__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.75, gamma=0.25)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.75, gamma=0.25)","loss function test, early stopping patience 20",4,100,800,80,0.077796839,0.303775817,0.465641856,59.04579697,0.215256453,0.351441532,0.025742904,0.463089287,0.632354975
24/7/2020 12:42,SAR-Intensity,FALSE,"ID_97__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.75, gamma=0.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.75, gamma=0.5)","loss function test, early stopping patience 20",4,100,800,80,0.257427672,0.179858282,0.304476142,82.23890686,0.163972467,0.280091077,0.238778085,0.187621549,0.315526098
24/7/2020 13:02,SAR-Intensity,FALSE,"ID_98__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.75, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.75, gamma=0.75)","loss function test, early stopping patience 20",4,100,800,80,0.06826214,0.265329748,0.418993801,48.33429718,0.211497262,0.34475866,0.019490207,0.40797168,0.578813493
24/7/2020 13:20,SAR-Intensity,FALSE,"ID_99__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.75, gamma=1.0)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.75, gamma=1.0)","loss function test, early stopping patience 20",4,100,800,80,0.050643067,0.257349581,0.408855319,37.57991676,0.247404352,0.392838955,0.019107311,0.346134841,0.513329983
24/7/2020 13:36,SAR-Intensity,FALSE,"ID_100__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_ BinaryFocalLoss(alpha=0.75, gamma=1.5)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb0," BinaryFocalLoss(alpha=0.75, gamma=1.5)","loss function test, early stopping patience 20",4,100,800,80,0.031012788,0.212233186,0.349663496,26.16625366,0.363866329,0.527980268,0.015714504,0.247770727,0.396607518
25/7/2020 15:02,SAR-Intensity,FALSE,ID_101__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1),"diceloss test, early stopping patience 10",4,100,800,80,0.590625501,0.417271733,0.588116586,0.820397544,0.191428661,0.318788469,0.477150096,0.523108006,0.686291575
25/7/2020 15:46,SAR-Intensity,FALSE,ID_102__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1),"diceloss test, early stopping patience 10",4,100,800,80,0.595171762,0.411008209,0.581966877,0.815056765,0.197375074,0.326801091,0.49333705,0.507010818,0.672151506
25/7/2020 16:22,SAR-Intensity,FALSE,ID_103__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.75)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.75),"diceloss test, early stopping patience 10",4,100,800,80,0.68599987,0.323178172,0.487404913,0.931797302,0.073508896,0.136251032,0.580525907,0.418625712,0.587997496
25/7/2020 17:46,SAR-Intensity,FALSE,ID_104__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.75)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.75),"diceloss test, early stopping patience 10",4,100,800,80,0.585187924,0.42854324,0.598390639,0.882103956,0.128072962,0.22499454,0.370172634,0.629544497,0.771986902
27/7/2020 3:55,SAR-Intensity,FALSE,ID_105__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.5)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.5),"diceloss test, early stopping patience 10",4,100,800,80,0.608192611,0.404889077,0.57488817,0.894746053,0.113491841,0.202373669,0.497349731,0.502264619,0.667722166
27/7/2020 4:50,SAR-Intensity,FALSE,ID_106__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.5)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.5),"diceloss test, early stopping patience 10",4,100,800,80,0.594517493,0.415779203,0.586421371,0.866130781,0.144498602,0.25027445,0.459287714,0.540339112,0.700805008
27/7/2020 5:36,SAR-Intensity,FALSE,ID_107__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.25),"diceloss test, early stopping patience 10",4,100,800,80,0.615392327,0.395643502,0.565868378,0.881654,0.124724053,0.220842168,0.456410199,0.543298244,0.703235447
27/7/2020 6:24,SAR-Intensity,FALSE,ID_108__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0.25),"diceloss test, early stopping patience 10",4,100,800,80,0.643789577,0.367905974,0.536500692,0.906087875,0.10243354,0.184208527,0.492550659,0.506810248,0.671277404
27/7/2020 8:08,SAR-Intensity,FALSE,ID_109__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0),"diceloss test, early stopping patience 10",4,100,800,80,0.595171785,0.418336302,0.588331163,0.879299426,0.132279024,0.230962709,0.432411593,0.566936016,0.722781003
27/7/2020 8:45,SAR-Intensity,FALSE,ID_110__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=0),"diceloss test, early stopping patience 10",4,100,800,80,0.59493643,0.415462345,0.585980117,0.843002665,0.173262596,0.290618181,0.502734113,0.497546524,0.663574278
27/7/2020 10:30,SAR-Intensity,FALSE,ID_111__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.25),"diceloss test, early stopping patience 10",4,100,800,80,0.585997725,0.422213227,0.59311533,0.879802895,0.128368661,0.226189449,0.41983566,0.580053329,0.73345983
27/7/2020 11:16,SAR-Intensity,FALSE,ID_112__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.25),"diceloss test, early stopping patience 10",4,100,800,80,0.580433846,0.429655999,0.600204527,0.872519135,0.136942685,0.239074484,0.457767618,0.542125583,0.702138901
27/7/2020 11:55,SAR-Intensity,FALSE,ID_113__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.5)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.5),"diceloss test, early stopping patience 10",4,100,800,80,0.608431482,0.405073911,0.574961722,0.88434304,0.125038937,0.22056596,0.478746654,0.521307051,0.684268475
27/7/2020 12:46,SAR-Intensity,FALSE,ID_114__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.5)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.5),"diceloss test, early stopping patience 10",4,100,800,80,0.630033755,0.380271316,0.550000727,0.889719617,0.118952788,0.211214364,0.486213676,0.513234913,0.676915109
28/7/2020 12:21,SAR-Intensity,FALSE,ID_115__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.75)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.75),"diceloss test, early stopping patience 10",4,100,800,80,0.605256951,0.406357288,0.576652169,0.868067491,0.144950137,0.2501463,0.475790845,0.523786187,0.686598539
28/7/2020 13:02,SAR-Intensity,FALSE,ID_116__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=1.75)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=1.75),"diceloss test, early stopping patience 10",4,100,800,80,0.551080203,0.458191633,0.627725542,0.855202615,0.153802782,0.264923155,0.385295739,0.614678323,0.760709345
28/7/2020 13:19,SAR-Intensity,FALSE,ID_117__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=2.0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=2.0),"diceloss test, early stopping patience 10",4,100,800,80,0.593180239,0.416233867,0.587011158,0.89045167,0.117930979,0.209628478,0.518684141,0.480608076,0.647906244
28/7/2020 13:49,SAR-Intensity,FALSE,ID_118__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=2.0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=2.0),"diceloss test, early stopping patience 10",4,100,800,80,0.583788216,0.426778585,0.597229719,0.897806907,0.108541906,0.194932342,0.421818637,0.577790856,0.731194854
28/7/2020 14:41,SAR-Intensity,FALSE,ID_119__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=4.0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=4.0),"diceloss test, early stopping patience 10",4,100,800,80,0.59112618,0.418372482,0.589147508,0.879978955,0.129110098,0.226981238,0.429978361,0.570084691,0.725409627
28/7/2020 15:37,SAR-Intensity,FALSE,ID_120__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_DiceLoss(beta=4.0)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,DiceLoss(beta=4.0),"diceloss test, early stopping patience 10",4,100,800,80,0.583301234,0.425001472,0.595828056,0.850533497,0.160765737,0.274649173,0.454689521,0.545449197,0.705052257
29/7/2020 10:35,SAR-Intensity,FALSE,ID_121__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,BinaryCELoss(),"BinaryCELoss test, early stopping patience 10",4,100,800,80,0.620267963,0.393021077,0.562574446,0.902941847,0.104149796,0.187495068,0.426984383,0.572554648,0.727146566
29/7/2020 11:05,SAR-Intensity,FALSE,ID_122__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,BinaryCELoss(),"BinaryCELoss test, early stopping patience 10",4,100,800,80,0.581108737,0.427821517,0.598585844,0.863103783,0.146357521,0.253579408,0.434266553,0.56571871,0.721777201
29/7/2020 11:20,SAR-Intensity,FALSE,ID_123__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,BinaryCELoss(),"BinaryCELoss test, early stopping patience 10",4,100,800,80,0.624518025,0.384135008,0.554292679,0.880455112,0.131075978,0.229189157,0.549531407,0.450077564,0.619076908
29/7/2020 13:57,SAR-Intensity,FALSE,ID_124__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,BinaryCELoss(),"BinaryCELoss test, early stopping patience 10",4,100,800,80,0.621763587,0.391215712,0.560692489,0.902089894,0.10646946,0.190865144,0.435269603,0.564094603,0.720472276
29/7/2020 15:02,SAR-Intensity,FALSE,ID_125__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb0__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb0,BinaryCELoss(),"BinaryCELoss test, early stopping patience 10",4,100,800,80,0.566555715,0.440669537,0.611237228,0.831934738,0.181476042,0.304127961,0.430323758,0.569829583,0.725266755
29/7/2020 16:11,SAR-Intensity,FALSE,ID_131__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,JaccardLoss(),resnet50 test,4,100,800,80,0.551526093,0.453203768,0.623541176,0.867028809,0.141519293,0.24626112,0.451465795,0.548444152,0.707323551
29/7/2020 17:00,SAR-Intensity,FALSE,ID_132__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,JaccardLoss(),resnet50 test,4,100,800,80,0.536563587,0.470697016,0.639630616,0.862739575,0.145943388,0.253300101,0.437974532,0.562007129,0.718853891
29/7/2020 17:24,SAR-Intensity,FALSE,ID_133__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,DiceLoss(beta=1.25),resnet50 test,4,100,800,80,0.601568806,0.406569481,0.577511251,0.892646933,0.117118903,0.207701623,0.566116397,0.434294045,0.603717744
29/7/2020 18:20,SAR-Intensity,FALSE,ID_134__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,DiceLoss(beta=1.25),resnet50 test,4,100,800,80,0.529613853,0.478515416,0.646786869,0.893799257,0.114674695,0.204310492,0.378935418,0.62098062,0.765233815
29/7/2020 18:52,SAR-Intensity,FALSE,ID_135__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,BinaryCELoss(),resnet50 test,4,100,800,80,0.55053215,0.456542015,0.626472414,0.880574751,0.130203366,0.228166059,0.469237728,0.529724598,0.691082597
29/7/2020 19:36,SAR-Intensity,FALSE,ID_136__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,resnet50,BinaryCELoss(),resnet50 test,4,100,800,80,0.518978119,0.48719874,0.654878914,0.888656533,0.118278705,0.210584804,0.398200369,0.601792276,0.750324845
29/7/2020 20:33,SAR-Intensity,FALSE,"ID_137__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.25)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,resnet50,"BinaryFocalLoss(alpha=0.75, gamma=0.25)",resnet50 test,4,100,800,80,0.510863686,0.495817035,0.662602127,0.868583906,0.139539823,0.243560195,0.390536185,0.609262109,0.756439805
29/7/2020 21:13,SAR-Intensity,FALSE,"ID_138__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.25)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,resnet50,"BinaryFocalLoss(alpha=0.75, gamma=0.25)",resnet50 test,4,100,800,80,0.532607126,0.47369495,0.642435968,0.88428359,0.121086709,0.215320185,0.428858512,0.570844293,0.7258178
29/7/2020 22:13,SAR-Intensity,FALSE,"ID_139__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,resnet50,"BinaryFocalLoss(alpha=0.75, gamma=0.75)",resnet50 test,4,100,800,80,0.541000462,0.4659886,0.6353276,0.897313857,0.11046946,0.1977549,0.375075453,0.6246328,0.76801306
29/7/2020 23:13,SAR-Intensity,FALSE,"ID_140__MODEL_segmentation-models Unet__PRETRAIN_resnet50__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,resnet50,"BinaryFocalLoss(alpha=0.75, gamma=0.75)",resnet50 test,4,100,800,80,0.530718303,0.47365284,0.64266545,0.875433218,0.13524127,0.23609631,0.433105885,0.566976,0.72284555
30/7/2020 12:52,SAR-Intensity,FALSE,ID_141__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,JaccardLoss(),efficientnetb3 test,4,100,800,80,0.636399329,0.371512055,0.540820897,0.914102614,0.090753101,0.165870711,0.520539558,0.479025722,0.64666158
30/7/2020 13:29,SAR-Intensity,FALSE,ID_142__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,JaccardLoss(),efficientnetb3 test,4,100,800,80,0.595033216,0.407114595,0.578424215,0.791510236,0.228459403,0.366030455,0.529647401,0.470755547,0.639385641
30/7/2020 14:14,SAR-Intensity,FALSE,ID_143__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,DiceLoss(beta=1.25),efficientnetb3 test,4,100,800,80,0.572861671,0.43484804,0.605622709,0.843296885,0.167689905,0.285016924,0.45287508,0.547002733,0.706349552
30/7/2020 15:22,SAR-Intensity,FALSE,ID_144__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,DiceLoss(beta=1.25),efficientnetb3 test,4,100,800,80,0.562632084,0.44918716,0.618788958,0.865126395,0.145815015,0.252170354,0.436636163,0.563183606,0.719783723
30/7/2020 16:24,SAR-Intensity,FALSE,ID_145__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,BinaryCELoss(),efficientnetb3 test,4,100,800,80,0.551129246,0.45701471,0.626758158,0.881855452,0.126970053,0.223741606,0.392302789,0.607348263,0.754833877
30/7/2020 17:23,SAR-Intensity,FALSE,ID_146__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb3,BinaryCELoss(),efficientnetb3 test,4,100,800,80,0.566483164,0.444937438,0.614795029,0.872103155,0.139165714,0.242008552,0.425636951,0.574012756,0.728489757
30/7/2020 18:09,SAR-Intensity,FALSE,"ID_147__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb3,"BinaryFocalLoss(alpha=0.75, gamma=0.75)",efficientnetb3 test,4,100,800,80,0.5600824,0.449837923,0.61972326,0.885416341,0.124253333,0.219088748,0.421544809,0.578178883,0.731912374
30/7/2020 18:35,SAR-Intensity,FALSE,"ID_148__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb3__LOSS_BinaryFocalLoss(alpha=0.75, gamma=0.75)__EPOCH_100__TRAIN_800__TEST_80",segmentation-models Unet,efficientnetb3,"BinaryFocalLoss(alpha=0.75, gamma=0.75)",efficientnetb3 test,4,100,800,80,0.6265136,0.388328224,0.557208896,0.912746441,0.092982404,0.169446126,0.536532304,0.462264717,0.630682945
31/7/2020 15:02,SAR-Intensity,FALSE,ID_151__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb5__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb5,JaccardLoss(),efficientnetb5 test,4,100,800,80,0.623945236,0.386442304,0.556150675,0.910090363,0.098570108,0.177807644,0.510449237,0.488934129,0.653939664
31/7/2020 17:56,SAR-Intensity,FALSE,ID_152__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb5__LOSS_JaccardLoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb5,JaccardLoss(),efficientnetb5 test,4,100,800,80,0.576468754,0.435621023,0.605663002,0.894949341,0.112467431,0.201029837,0.422386812,0.577545762,0.731281281
1/8/2020 16:01,SAR-Intensity,FALSE,ID_153__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb5__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb5,DiceLoss(beta=1.25),efficientnetb5 test,4,100,800,80,0.624610436,0.386999846,0.556418002,0.908213687,0.100842915,0.181388393,0.484858558,0.514270008,0.67820549
1/8/2020 17:04,SAR-Intensity,FALSE,ID_154__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb5__LOSS_DiceLoss(beta=1.25)__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb5,DiceLoss(beta=1.25),efficientnetb5 test,4,100,800,80,0.566853881,0.444634914,0.614383757,0.869769931,0.137543306,0.24066405,0.443168508,0.556295097,0.713953018
1/8/2020 17:51,SAR-Intensity,FALSE,ID_155__MODEL_segmentation-models Unet__PRETRAIN_efficientnetb5__LOSS_BinaryCELoss()__EPOCH_100__TRAIN_800__TEST_80,segmentation-models Unet,efficientnetb5,BinaryCELoss(),efficientnetb5 test,4,100,800,80,0.566437995,0.442947775,0.613147795,0.875288844,0.136457786,0.237606287,0.461915616,0.537810504,0.698278844
